id,time,isRank,winner_name,winner_god_1,winner_god_2,winner_god_ban,winner_deck_code,winner_normal_card_1,winner_normal_card_2,winner_normal_card_3,winner_normal_card_4,winner_normal_card_5,winner_normal_card_6,winner_normal_card_7,winner_special_card_1,winner_special_card_2,winner_special_card_3,loser_name,loser_god_1,loser_god_2,loser_god_ban,loser_deck_code,loser_normal_card_1,loser_normal_card_2,loser_normal_card_3,loser_normal_card_4,loser_normal_card_5,loser_normal_card_6,loser_normal_card_7,loser_special_card_1,loser_special_card_2,loser_special_card_3,loser_isPublic,winner_isPublic
58,2022-08-29 17:14:27.990120,0,hibro,15-O,19-O,02-A2,150933190B62,15-O-N-3,15-O-N-6,15-O-N-7,19-O-N-2,19-O-N-3,19-O-N-5,19-O-N-6,15-O-S-3,15-O-S-4,19-O-S-3,simhae,02-A2,22-O,18-O,022E01220FAC,02-O-N-1,02-A2-N-2,22-O-N-1,22-O-N-2,22-O-N-3,22-O-N-4,22-O-N-6,02-O-S-4,22-O-S-1,22-O-S-2,1,1
59,2022-08-29 17:27:25.719134,0,MP745,09-O,01-O,None,090B42010CE3,09-O-N-2,09-O-N-3,09-O-N-5,01-O-N-1,01-O-N-4,01-O-N-5,01-O-N-6,09-O-S-3,01-O-S-3,01-O-S-4,curlyB,21-O,10-A2,None,210D69102A92,21-O-N-1,21-O-N-3,21-O-N-5,21-O-N-6,10-A2-N-2,10-O-N-4,10-O-N-7,21-O-S-1,21-O-S-4,10-O-S-3,1,1
60,2022-08-30 01:42:59.450067,0,doorwhichisclosed,05-A1,02-A1,03-A1,051F01021F85,05-O-N-1,05-A1-N-2,05-A1-N-3,02-O-N-1,02-O-N-2,02-A1-N-3,02-O-N-4,05-A1-S-4,02-A1-S-2,02-O-S-4,simhae,04-O,05-O,09-O,040E76050C41,04-O-N-1,04-O-N-2,04-O-N-5,04-O-N-6,04-O-N-7,05-O-N-1,05-O-N-5,04-O-S-2,04-O-S-3,05-O-S-4,1,1
61,2022-08-30 02:13:21.499355,0,simhae,18-O,22-O,01-O,180B29220DA8,18-O-N-2,18-O-N-3,18-O-N-6,22-O-N-1,22-O-N-3,22-O-N-4,22-O-N-6,18-O-S-1,18-O-S-4,22-O-S-1,doorwhichisclosed,04-A2,02-A1,01-A1,042F1A021F04,04-O-N-1,04-A2-N-2,04-O-N-3,04-O-N-7,02-O-N-1,02-O-N-2,02-A1-N-3,04-O-S-1,04-A2-S-3,02-A1-S-2,1,1
62,2022-08-30 06:55:16.230914,0,PuniPaw,01-A2,04-O,16-A1,012F18040E16,01-O-N-1,01-O-N-2,01-A2-N-3,01-A2-N-7,04-O-N-1,04-O-N-2,04-O-N-7,01-A2-S-1,04-O-S-2,04-O-S-3,Written_by,14-O,02-O,16-A1,140F06020F44,14-O-N-1,14-O-N-2,14-O-N-3,02-O-N-1,02-O-N-2,02-O-N-3,02-O-N-5,14-O-S-2,14-O-S-3,02-O-S-2,1,1
63,2022-08-30 07:47:25.763040,1,woodo,14-O,13-O,01-O,140F26130E44,14-O-N-1,14-O-N-2,14-O-N-3,14-O-N-6,13-O-N-1,13-O-N-2,13-O-N-5,14-O-S-2,14-O-S-3,13-O-S-2,PuniPaw,22-O,05-O,12-A1,220E93050E41,22-O-N-1,22-O-N-2,22-O-N-4,22-O-N-7,05-O-N-1,05-O-N-2,05-O-N-5,22-O-S-3,22-O-S-4,05-O-S-4,1,1
64,2022-08-30 08:30:17.213598,1,woodo,11-O,16-A1,14-O,110D25161EC8,11-O-N-1,11-O-N-3,11-O-N-6,16-O-N-1,16-O-N-2,16-O-N-4,16-O-N-5,11-O-S-2,11-O-S-4,16-A1-S-4,PuniPaw,04-O,18-O,16-O,040E9A180A32,04-O-N-1,04-O-N-2,04-O-N-4,04-O-N-7,18-O-N-2,18-O-N-6,18-O-N-7,04-O-S-1,04-O-S-3,18-O-S-3,1,1
65,2022-08-30 08:43:06.648340,0,Enmu,15-O,17-O,04-O,1509E2170E8A,15-O-N-3,15-O-N-4,15-O-N-5,15-O-N-6,17-O-N-1,17-O-N-2,17-O-N-4,15-O-S-3,17-O-S-1,17-O-S-3,Kumagawa,12-A1,14-O,01-O,121E62140E26,12-O-N-1,12-A1-N-2,12-O-N-5,12-A1-N-6,14-O-N-1,14-O-N-2,14-O-N-6,12-A1-S-3,14-O-S-2,14-O-S-3,1,1
66,2022-08-30 08:43:27.992926,0,¿À¸®°«,07-O,19-O,None,0708A1190BB9,07-O-N-4,07-O-N-6,19-O-N-2,19-O-N-3,19-O-N-4,19-O-N-6,19-O-N-7,07-O-S-4,19-O-S-1,19-O-S-4,simhae,13-O,03-O,None,130CC3030EC1,13-O-N-1,13-O-N-4,13-O-N-5,03-O-N-1,03-O-N-2,03-O-N-4,03-O-N-5,13-O-S-3,13-O-S-4,03-O-S-4,1,1
67,2022-08-30 09:44:36.954424,0,¿À¸®°«,02-O,19-O,None,020C28190EE9,02-O-N-1,02-O-N-6,19-O-N-1,19-O-N-2,19-O-N-4,19-O-N-5,19-O-N-6,02-O-S-1,19-O-S-1,19-O-S-4,simhae,09-O,08-O,None,090E4A080AE4,09-O-N-1,09-O-N-2,09-O-N-5,08-O-N-2,08-O-N-4,08-O-N-5,08-O-N-6,09-O-S-1,09-O-S-3,08-O-S-2,1,1
68,2022-08-30 10:59:41.852817,0,Written_by,19-O,02-O,07-O,190EA9020E48,19-O-N-1,19-O-N-2,19-O-N-4,19-O-N-6,02-O-N-1,02-O-N-2,02-O-N-5,19-O-S-1,19-O-S-4,02-O-S-1,ClearSky,14-O,02-O,21-O,140E66020E12,14-O-N-1,14-O-N-2,14-O-N-5,14-O-N-6,02-O-N-1,02-O-N-2,02-O-N-7,14-O-S-2,14-O-S-3,02-O-S-3,1,1
69,2022-08-30 11:26:48.349230,0,ClearSky,01-O,21-O,14-O,010E81210E63,01-O-N-1,01-O-N-2,01-O-N-4,21-O-N-1,21-O-N-2,21-O-N-5,21-O-N-6,01-O-S-4,21-O-S-3,21-O-S-4,Written_by,20-O,03-O,12-O,200E21030F49,20-O-N-1,20-O-N-2,20-O-N-6,03-O-N-1,03-O-N-2,03-O-N-3,03-O-N-5,20-O-S-4,03-O-S-1,03-O-S-4,1,1
70,2022-08-30 11:53:06.579091,0,Drone,14-O,18-O,None,140E27180A70,14-O-N-1,14-O-N-2,14-O-N-6,18-O-N-2,18-O-N-5,18-O-N-6,18-O-N-7,14-O-S-2,14-O-S-3,14-O-S-4,MADJ,13-O,03-O,None,130E89030F48,13-O-N-1,13-O-N-2,13-O-N-4,03-O-N-1,03-O-N-2,03-O-N-3,03-O-N-5,13-O-S-1,13-O-S-4,03-O-S-1,1,1
71,2022-08-30 12:24:57.887208,0,MADJ,03-O,13-O,None,030AC9130F11,03-O-N-2,03-O-N-4,03-O-N-5,13-O-N-1,13-O-N-2,13-O-N-3,13-O-N-7,03-O-S-1,03-O-S-4,13-O-S-4,Drone,14-A1,01-A2,None,141A3A012E92,14-O-N-2,14-O-N-6,14-O-N-7,01-O-N-1,01-O-N-2,01-O-N-4,01-A2-N-7,14-A1-S-1,14-O-S-3,01-O-S-3,1,1
72,2022-08-30 12:42:11.846833,0,Cogi,06-A1,04-O,19-O,061DA4040E1A,06-O-N-1,06-O-N-3,06-A1-N-4,06-O-N-6,04-O-N-1,04-O-N-2,04-O-N-7,06-A1-S-2,04-O-S-1,04-O-S-3,vulture1000,04-O,16-O,13-O,040E9A160E88,04-O-N-1,04-O-N-2,04-O-N-4,04-O-N-7,16-O-N-1,16-O-N-2,16-O-N-4,04-O-S-1,04-O-S-3,16-O-S-1,1,1
73,2022-08-30 12:49:05.751009,0,ClearSky,10-A1,21-O,None,101886210F71,10-O-N-4,21-O-N-1,21-O-N-2,21-O-N-3,21-O-N-5,21-O-N-6,21-O-N-7,10-O-S-2,10-A1-S-3,21-O-S-4,Written_by,11-O,10-O,None,1108A5100B74,11-O-N-4,11-O-N-6,10-O-N-2,10-O-N-3,10-O-N-5,10-O-N-6,10-O-N-7,11-O-S-2,11-O-S-4,10-O-S-2,1,1
74,2022-08-30 12:54:01.857195,0,Sohn_Quixote,10-O,18-O,None,100D1A180B64,10-O-N-1,10-O-N-3,10-O-N-7,18-O-N-2,18-O-N-3,18-O-N-5,18-O-N-6,10-O-S-1,10-O-S-3,18-O-S-2,kiprince37,04-A2,06-A1,None,042E360618E4,04-O-N-1,04-A2-N-2,04-O-N-6,04-O-N-7,06-A1-N-4,06-O-N-5,06-O-N-6,04-A2-S-2,04-A2-S-3,06-A1-S-2,1,1
75,2022-08-30 12:58:02.814869,0,MADJ,01-O,02-O,None,010CC1020E33,01-O-N-1,01-O-N-4,01-O-N-5,02-O-N-1,02-O-N-2,02-O-N-6,02-O-N-7,01-O-S-4,02-O-S-3,02-O-S-4,Drone,14-O,18-O,None,140E26180A74,14-O-N-1,14-O-N-2,14-O-N-6,18-O-N-2,18-O-N-5,18-O-N-6,18-O-N-7,14-O-S-2,14-O-S-3,18-O-S-2,1,1
76,2022-08-30 13:25:27.997013,0,Drone,14-O,18-O,None,140E26180A78,14-O-N-1,14-O-N-2,14-O-N-6,18-O-N-2,18-O-N-5,18-O-N-6,18-O-N-7,14-O-S-2,14-O-S-3,18-O-S-1,MADJ,01-O,02-O,None,010CC8020D39,01-O-N-1,01-O-N-4,01-O-N-5,02-O-N-1,02-O-N-3,02-O-N-6,02-O-N-7,01-O-S-1,02-O-S-1,02-O-S-4,1,1
77,2022-08-30 13:42:44.573365,0,kiprince37,12-A1,18-O,None,121B6B180960,12-A1-N-2,12-O-N-3,12-O-N-5,12-A1-N-6,18-O-N-3,18-O-N-5,18-O-N-6,12-O-S-1,12-A1-S-3,12-O-S-4,Sohn_Quixote,16-O,21-O,None,160F0A210F82,16-O-N-1,16-O-N-2,16-O-N-3,21-O-N-1,21-O-N-2,21-O-N-3,21-O-N-4,16-O-S-1,16-O-S-3,21-O-S-3,1,1
78,2022-08-30 14:02:12.966242,0,½îÁê,14-O,01-O,16-A1,140E22010F8C,14-O-N-1,14-O-N-2,14-O-N-6,01-O-N-1,01-O-N-2,01-O-N-3,01-O-N-4,14-O-S-3,01-O-S-1,01-O-S-2,Faryun,13-O,09-A1,03-O,130E4C091E68,13-O-N-1,13-O-N-2,13-O-N-5,09-O-N-1,09-O-N-2,09-A1-N-5,09-A1-N-6,13-O-S-1,13-O-S-2,09-O-S-1,1,1
79,2022-08-30 14:22:20.416460,0,½îÁê,16-A1,01-O,21-O,161EF8010A0C,16-O-N-1,16-O-N-2,16-O-N-4,16-O-N-5,16-O-N-6,16-O-N-7,01-O-N-2,16-A1-S-4,01-O-S-1,01-O-S-2,Faryun,03-A1,12-O,13-A1,031A6C120F18,03-A1-N-2,03-A1-N-5,03-O-N-6,12-O-N-1,12-O-N-2,12-O-N-3,12-O-N-7,03-O-S-1,03-A1-S-2,12-O-S-1,1,1
80,2022-08-30 15:01:16.922143,0,_BETTAA.,10-O,19-O,None,100BAA190B28,10-O-N-2,10-O-N-3,10-O-N-4,10-O-N-6,19-O-N-2,19-O-N-3,19-O-N-6,10-O-S-1,10-O-S-3,19-O-S-1,½îÁê,15-O,17-O,None,150872170F1C,15-O-N-5,15-O-N-6,15-O-N-7,17-O-N-1,17-O-N-2,17-O-N-3,17-O-N-7,15-O-S-3,17-O-S-1,17-O-S-2,1,1
81,2022-08-30 15:43:46.588271,0,"½îÁê
",04-O,14-O,16-A1,040E12140E66,04-O-N-1,04-O-N-2,04-O-N-7,14-O-N-1,14-O-N-2,14-O-N-5,14-O-N-6,04-O-S-3,14-O-S-2,14-O-S-3,_BETTAA.,07-O,19-O,10-O,0709651909E1,07-O-N-3,07-O-N-5,07-O-N-6,19-O-N-3,19-O-N-4,19-O-N-5,19-O-N-6,07-O-S-2,07-O-S-4,19-O-S-4,1,1
82,2022-08-30 16:03:56.211675,0,·û,01-O,02-O,21-O,010F41020E89,01-O-N-1,01-O-N-2,01-O-N-3,01-O-N-5,02-O-N-1,02-O-N-2,02-O-N-4,01-O-S-4,02-O-S-1,02-O-S-4,½î,01-O,04-O,14-A1,010F0C040E94,01-O-N-1,01-O-N-2,01-O-N-3,04-O-N-1,04-O-N-2,04-O-N-4,04-O-N-7,01-O-S-1,01-O-S-2,04-O-S-2,1,1
83,2022-08-30 16:24:54.509292,0,Faryun,06-O,13-O,03-O,060DA4130E85,06-O-N-1,06-O-N-3,06-O-N-4,06-O-N-6,13-O-N-1,13-O-N-2,13-O-N-4,06-O-S-2,13-O-S-2,13-O-S-4,½îÁê,16-A1,04-O,14-O,161EF8040816,16-O-N-1,16-O-N-2,16-O-N-4,16-O-N-5,16-O-N-6,16-O-N-7,04-O-N-7,16-A1-S-4,04-O-S-2,04-O-S-3,1,1
84,2022-08-30 16:35:15.323833,1,Nyanners,21-O,14-O,16-A1,210E16140EA2,21-O-N-1,21-O-N-2,21-O-N-7,14-O-N-1,14-O-N-2,14-O-N-4,14-O-N-6,21-O-S-2,21-O-S-3,14-O-S-3,hibro,18-O,01-A1,16-A1,180E1A011F28,18-O-N-1,18-O-N-2,18-O-N-7,01-A1-N-1,01-O-N-2,01-O-N-3,01-A1-N-6,18-O-S-1,18-O-S-3,01-O-S-1,1,0
85,2022-08-30 17:00:28.951795,1,hibro,14-O,02-O,16-A1,140EA6020F04,14-O-N-1,14-O-N-2,14-O-N-4,14-O-N-6,02-O-N-1,02-O-N-2,02-O-N-3,14-O-S-2,14-O-S-3,02-O-S-2,Nyanners,21-O,14-O,16-A1,210F13140E22,21-O-N-1,21-O-N-2,21-O-N-3,21-O-N-7,14-O-N-1,14-O-N-2,14-O-N-6,21-O-S-3,21-O-S-4,14-O-S-3,1,1
86,2022-08-30 17:42:00.118696,1,hibro,15-O,09-O,16-AA1,150958090F4A,15-O-N-3,15-O-N-5,15-O-N-7,09-O-N-1,09-O-N-2,09-O-N-3,09-O-N-5,15-O-S-1,09-O-S-1,09-O-S-3,Nyanners,14-O,09-O,16-A1,140CA6090E68,14-O-N-1,14-O-N-4,14-O-N-6,09-O-N-1,09-O-N-2,09-O-N-5,09-O-N-6,14-O-S-2,14-O-S-3,09-O-S-1,1,1
87,2022-08-30 18:11:13.028834,0,koi2495,06-O,01-O,None,060F48010E45,06-O-N-1,06-O-N-2,06-O-N-3,06-O-N-5,01-O-N-1,01-O-N-2,01-O-N-5,06-O-S-1,01-O-S-2,01-O-S-4,divine,11-O,08-O,None,110E26080CE1,11-O-N-1,11-O-N-2,11-O-N-6,08-O-N-1,08-O-N-4,08-O-N-5,08-O-N-6,11-O-S-2,11-O-S-3,08-O-S-4,1,1
88,2022-08-31 03:41:35.374539,0,Faryun,21-O,03-O,06-O,210FC1030C2A,21-O-N-1,21-O-N-2,21-O-N-3,21-O-N-4,21-O-N-5,03-O-N-1,03-O-N-6,21-O-S-4,03-O-S-1,03-O-S-3,½îÁê,04-O,16-A1,14-O,04083C161ED8,04-O-N-6,04-O-N-7,16-O-N-1,16-O-N-2,16-O-N-4,16-O-N-5,16-O-N-7,04-O-S-1,04-O-S-2,16-A1-S-4,1,1
89,2022-08-31 04:05:07.987271,0,"½îÁê
",01-O,02-O,21-O,010E4C020E92,01-O-N-1,01-O-N-2,01-O-N-5,02-O-N-1,02-O-N-2,02-O-N-4,02-O-N-7,01-O-S-1,01-O-S-2,02-O-S-3,Faryun,13-O,01-O,08-A1,130E9D010E40,13-O-N-1,13-O-N-2,13-O-N-4,13-O-N-7,01-O-N-1,01-O-N-2,01-O-N-5,13-O-S-1,13-O-S-2,13-O-S-4,1,1
90,2022-08-31 04:28:33.384076,0,½îÁê,14-A1,04-O,None,141E2B040E30,14-A1-N-1,14-O-N-2,14-O-N-6,04-O-N-1,04-O-N-2,04-O-N-6,04-O-N-7,14-A1-S-1,14-O-S-3,14-O-S-4,Faryun,13-O,08-O,None,130EC4080CA5,13-O-N-1,13-O-N-2,13-O-N-4,13-O-N-5,08-O-N-1,08-O-N-4,08-O-N-6,13-O-S-2,08-O-S-2,08-O-S-4,1,1
91,2022-08-31 07:02:04.803229,0,"½îÁê
",18-O,04-O,None,180AEA040E14,18-O-N-2,18-O-N-4,18-O-N-5,18-O-N-6,04-O-N-1,04-O-N-2,04-O-N-7,18-O-S-1,18-O-S-3,04-O-S-2,simhae,04-O,13-O,None,040C12130BE3,04-O-N-1,04-O-N-7,13-O-N-2,13-O-N-3,13-O-N-4,13-O-N-5,13-O-N-6,04-O-S-3,13-O-S-3,13-O-S-4,1,1
92,2022-08-31 07:33:38.620946,0,"½îÁê
",14-O,04-O,None,140C47040F30,14-O-N-1,14-O-N-5,04-O-N-1,04-O-N-2,04-O-N-3,04-O-N-6,04-O-N-7,14-O-S-2,14-O-S-3,14-O-S-4,simhae,05-O,09-O,None,050C91090F4A,05-O-N-1,05-O-N-4,05-O-N-7,09-O-N-1,09-O-N-2,09-O-N-3,09-O-N-5,05-O-S-4,09-O-S-1,09-O-S-3,1,1
93,2022-08-31 10:49:52.450531,0,Drone,14-O,19-O,None,140E26190AE1,14-O-N-1,14-O-N-2,14-O-N-6,19-O-N-2,19-O-N-4,19-O-N-5,19-O-N-6,14-O-S-2,14-O-S-3,19-O-S-4,MADJ,03-O,02-A1,None,030F490219C4,03-O-N-1,03-O-N-2,03-O-N-3,03-O-N-5,02-A1-N-3,02-O-N-4,02-O-N-5,03-O-S-1,03-O-S-4,02-A1-S-2,1,1
94,2022-08-31 11:10:28.587842,0,hibro,10-A1,05-A1,14-O,101E2B051F10,10-A1-N-1,10-O-N-2,10-O-N-6,05-O-N-1,05-A1-N-2,05-A1-N-3,05-O-N-7,10-O-S-1,10-A1-S-3,10-O-S-4,ClearSky,14-O,02-O,21-O,140E26020E38,14-O-N-1,14-O-N-2,14-O-N-6,02-O-N-1,02-O-N-2,02-O-N-6,02-O-N-7,14-O-S-2,14-O-S-3,02-O-S-1,1,1
95,2022-08-31 11:11:16.785605,0,MADJ,01-O,05-O,None,010F8C050E41,01-O-N-1,01-O-N-2,01-O-N-3,01-O-N-4,05-O-N-1,05-O-N-2,05-O-N-5,01-O-S-1,01-O-S-2,05-O-S-4,Drone,14-O,19-O,None,140E26190AE1,14-O-N-1,14-O-N-2,14-O-N-6,19-O-N-2,19-O-N-4,19-O-N-5,19-O-N-6,14-O-S-2,14-O-S-3,19-O-S-4,1,1
96,2022-08-31 11:38:39.927500,0,Drone,14-O,19-O,None,140E26190AE1,14-O-N-1,14-O-N-2,14-O-N-6,19-O-N-2,19-O-N-4,19-O-N-5,19-O-N-6,14-O-S-2,14-O-S-3,19-O-S-4,MADJ,07-O,10-O,None,070FCA100A11,07-O-N-1,07-O-N-2,07-O-N-3,07-O-N-4,07-O-N-5,10-O-N-2,10-O-N-7,07-O-S-1,07-O-S-3,10-O-S-4,1,1
97,2022-08-31 12:12:49.979375,0,MADJ,05-O,01-O,None,050ECB010E80,05-O-N-1,05-O-N-2,05-O-N-4,05-O-N-5,01-O-N-1,01-O-N-2,01-O-N-4,05-O-S-1,05-O-S-3,05-O-S-4,Drone,06-O,03-O,None,060F48030A63,06-O-N-1,06-O-N-2,06-O-N-3,06-O-N-5,03-O-N-2,03-O-N-5,03-O-N-6,06-O-S-1,03-O-S-3,03-O-S-4,1,1
98,2022-08-31 12:34:55.008693,0,MADJ,02-A1,03-O,None,0219C4030F49,02-A1-N-3,02-O-N-4,02-O-N-5,03-O-N-1,03-O-N-2,03-O-N-3,03-O-N-5,02-A1-S-2,03-O-S-1,03-O-S-4,±Ù»çÇÑÃò·²,09-O,05-O,None,090ECC050A51,09-O-N-1,09-O-N-2,09-O-N-4,09-O-N-5,05-O-N-2,05-O-N-5,05-O-N-7,09-O-S-1,09-O-S-2,05-O-S-4,1,1
99,2022-08-31 12:48:05.171102,0,SloWeasel,01-O,14-O,09-O,010F8C140E22,01-O-N-1,01-O-N-2,01-O-N-3,01-O-N-4,14-O-N-1,14-O-N-2,14-O-N-6,01-O-S-1,01-O-S-2,14-O-S-3,sumire,18-O,16-A1,14-O,180F0A161E58,18-O-N-1,18-O-N-2,18-O-N-3,16-O-N-1,16-O-N-2,16-O-N-5,16-O-N-7,18-O-S-1,18-O-S-3,16-A1-S-4,1,1
100,2022-08-31 13:12:32.105824,0,Drone,14-O,18-O,None,140E26180A78,14-O-N-1,14-O-N-2,14-O-N-6,18-O-N-2,18-O-N-5,18-O-N-6,18-O-N-7,14-O-S-2,14-O-S-3,18-O-S-1,±Ù»çÇÑÃò·²,19-O,02-A1,None,190F0A021974,19-O-N-1,19-O-N-2,19-O-N-3,02-A1-N-3,02-O-N-5,02-A1-N-6,02-O-N-7,19-O-S-1,19-O-S-3,02-A1-S-2,1,1
101,2022-08-31 13:41:46.564833,0,pagedriver,01-O,18-O,14-O,010F0C180B62,01-O-N-1,01-O-N-2,01-O-N-3,18-O-N-2,18-O-N-3,18-O-N-5,18-O-N-6,01-O-S-1,01-O-S-2,18-O-S-3,ymuuuuu,21-O,09-O,02-O,210F44090C5A,21-O-N-1,21-O-N-2,21-O-N-3,21-O-N-5,09-O-N-1,09-O-N-5,09-O-N-7,21-O-S-2,09-O-S-1,09-O-S-3,1,1
102,2022-08-31 14:22:25.947116,0,ºñ°ø°³,08-O,04-A2,01-A2,080EA1042966,08-O-N-1,08-O-N-2,08-O-N-4,08-O-N-6,04-O-N-3,04-O-N-5,04-O-N-6,08-O-S-4,04-A2-S-2,04-A2-S-3,ºñ°ø°³,01-O,12-O,04-A2,010F36120864,01-O-N-1,01-O-N-2,01-O-N-3,01-O-N-6,01-O-N-7,12-O-N-5,12-O-N-6,01-O-S-2,01-O-S-3,12-O-S-2,1,1
103,2022-08-31 14:26:45.691923,1,·ê·ç,02-A2,01-A2,19-O,022D82012F1C,02-O-N-1,02-O-N-3,02-O-N-4,01-O-N-1,01-O-N-2,01-A2-N-3,01-A2-N-7,02-A2-S-3,01-A2-S-1,01-O-S-2,Apricot,01-O,14-O,21-O,010EC4140E26,01-O-N-1,01-O-N-2,01-O-N-4,01-O-N-5,14-O-N-1,14-O-N-2,14-O-N-6,01-O-S-2,14-O-S-2,14-O-S-3,1,1
104,2022-08-31 14:30:03.731136,0,ymuuuuu,18-O,02-O,01-O,180AE2020F09,18-O-N-2,18-O-N-4,18-O-N-5,18-O-N-6,02-O-N-1,02-O-N-2,02-O-N-3,18-O-S-3,02-O-S-1,02-O-S-4,pagedriver,16-O,19-O,15-O,160F89190AA1,16-O-N-1,16-O-N-2,16-O-N-3,16-O-N-4,19-O-N-2,19-O-N-4,19-O-N-6,16-O-S-1,16-O-S-4,19-O-S-4,1,1
105,2022-08-31 14:51:45.741555,0,sin_monochrome,01-O,21-O,16-O,010E48210EA3,01-O-N-1,01-O-N-2,01-O-N-5,21-O-N-1,21-O-N-2,21-O-N-4,21-O-N-6,01-O-S-1,21-O-S-3,21-O-S-4,¸ÀÀÖ´Â³ªÃÝ,06-A1,19-O,17-A1,061A84190BE9,06-A1-N-2,06-A1-N-4,19-O-N-2,19-O-N-3,19-O-N-4,19-O-N-5,19-O-N-6,06-A1-S-2,19-O-S-1,19-O-S-4,1,1
106,2022-08-31 15:00:25.143779,1,Apricot,16-A1,14-O,21-O,161EC8140CA6,16-O-N-1,16-O-N-2,16-O-N-4,16-O-N-5,14-O-N-1,14-O-N-4,14-O-N-6,16-A1-S-4,14-O-S-2,14-O-S-3,·ê·ç,11-O,05-A1,14-O,110E39051E48,11-O-N-1,11-O-N-2,11-O-N-6,11-O-N-7,05-O-N-1,05-A1-N-2,05-O-N-5,11-O-S-1,11-O-S-4,05-O-S-1,1,1
107,2022-08-31 15:57:17.376403,0,MP745,12-O,01-O,None,120BA8010F05,12-O-N-2,12-O-N-3,12-O-N-4,12-O-N-6,01-O-N-1,01-O-N-2,01-O-N-3,12-O-S-1,01-O-S-2,01-O-S-4,ÀÌÁØ¼®,16-A1,05-O,None,161ED8050E05,16-O-N-1,16-O-N-2,16-O-N-4,16-O-N-5,16-O-N-7,05-O-N-1,05-O-N-2,16-A1-S-4,05-O-S-2,05-O-S-4,1,1
108,2022-08-31 16:13:12.704116,0,0xrgb,08-O,01-O,02-O,080F83010E41,08-O-N-1,08-O-N-2,08-O-N-3,08-O-N-4,01-O-N-1,01-O-N-2,01-O-N-5,08-O-S-3,08-O-S-4,01-O-S-4,"½îÁê
",16-A1,04-O,14-O,161EF804082C,16-O-N-1,16-O-N-2,16-O-N-4,16-O-N-5,16-O-N-6,16-O-N-7,04-O-N-6,16-A1-S-4,04-O-S-1,04-O-S-2,1,1
109,2022-08-31 16:18:44.771454,1,horain,16-A1,18-O,15-O,161EC8180A6A,16-O-N-1,16-O-N-2,16-O-N-4,16-O-N-5,18-O-N-2,18-O-N-5,18-O-N-6,16-A1-S-4,18-O-S-1,18-O-S-3,Siper,19-O,01-A2,11-A1,190BA1012D1A,19-O-N-2,19-O-N-3,19-O-N-4,19-O-N-6,01-O-N-1,01-A2-N-3,01-A2-N-7,19-O-S-4,01-A2-S-1,01-O-S-3,1,1
110,2022-08-31 16:35:19.701928,0,Siper,21-O,13-O,01-O,210F22130F0C,21-O-N-1,21-O-N-2,21-O-N-3,21-O-N-6,13-O-N-1,13-O-N-2,13-O-N-3,21-O-S-3,13-O-S-1,13-O-S-2,horain,15-O,02-O,03-O,150B6E020B20,15-O-N-2,15-O-N-3,15-O-N-5,15-O-N-6,02-O-N-2,02-O-N-3,02-O-N-6,15-O-S-1,15-O-S-2,15-O-S-3,1,1
111,2022-08-31 17:05:30.748544,0,Siper,10-A1,05-A1,14-O,101E2B051F10,10-A1-N-1,10-O-N-2,10-O-N-6,05-O-N-1,05-A1-N-2,05-A1-N-3,05-O-N-7,10-O-S-1,10-A1-S-3,10-O-S-4,horain,06-O,10-A1,02-O,0609A2101B65,06-O-N-3,06-O-N-4,06-O-N-6,10-O-N-2,10-A1-N-3,10-O-N-5,10-O-N-6,06-O-S-3,10-O-S-2,10-O-S-4,1,1
112,2022-09-01 06:14:08.426660,0,simhae,20-O,13-O,None,200E84130AE3,20-O-N-1,20-O-N-2,20-O-N-4,13-O-N-2,13-O-N-4,13-O-N-5,13-O-N-6,20-O-S-2,13-O-S-3,13-O-S-4,sairen,01-O,04-O,None,010EC8040A36,01-O-N-1,01-O-N-2,01-O-N-4,01-O-N-5,04-O-N-2,04-O-N-6,04-O-N-7,01-O-S-1,04-O-S-2,04-O-S-3,1,1
113,2022-09-01 06:42:23.187528,0,simhae,01-O,18-O,None,010E83180B61,01-O-N-1,01-O-N-2,01-O-N-4,18-O-N-2,18-O-N-3,18-O-N-5,18-O-N-6,01-O-S-3,01-O-S-4,18-O-S-4,sairen,01-O,04-O,None,010F4A040AA4,01-O-N-1,01-O-N-2,01-O-N-3,01-O-N-5,04-O-N-2,04-O-N-4,04-O-N-6,01-O-S-1,01-O-S-3,04-O-S-2,1,1
114,2022-09-01 07:03:52.713908,0,simhae,09-O,03-O,None,090F4A030C61,09-O-N-1,09-O-N-2,09-O-N-3,09-O-N-5,03-O-N-1,03-O-N-5,03-O-N-6,09-O-S-1,09-O-S-3,03-O-S-4,sairen,01-O,04-O,None,010EC8040C33,01-O-N-1,01-O-N-2,01-O-N-4,01-O-N-5,04-O-N-1,04-O-N-6,04-O-N-7,01-O-S-1,04-O-S-3,04-O-S-4,1,1
115,2022-09-01 07:35:55.495771,0,½î,22-O,12-O,None,220E9A120F08,22-O-N-1,22-O-N-2,22-O-N-4,22-O-N-7,12-O-N-1,12-O-N-2,12-O-N-3,22-O-S-1,22-O-S-3,12-O-S-1,SUYA©÷,15-O,09-O,None,1508D1090F4A,15-O-N-4,15-O-N-5,15-O-N-7,09-O-N-1,09-O-N-2,09-O-N-3,09-O-N-5,15-O-S-4,09-O-S-1,09-O-S-3,1,1
